parcelid,tax_value,value_pred_mean,value_pred_median,value_pred_lm,value_pred_glm,value_pred_lars,value_pred_lm2
10935677,258883.0,401186.33897808794,348476.0,207872.0,211858.8714041462,212935.73818448078,244032.0
14626571,346200.0,401186.33897808794,348476.0,309248.0,306916.55273017986,308011.35590455367,229168.0
12630794,195408.0,401186.33897808794,348476.0,377856.0,375562.68219652213,375863.0964698934,330448.0
14044486,786818.0,401186.33897808794,348476.0,455680.0,456470.7586219099,456725.65579055605,408672.0
11189259,243866.0,401186.33897808794,348476.0,257024.0,262110.51193139702,263341.71049819875,206656.0
13973430,396589.0,401186.33897808794,348476.0,364544.0,363688.5075743817,364285.9556940247,314752.0
14335787,439192.0,401186.33897808794,348476.0,523264.0,525549.5257085704,526587.156044353,617152.0
17253797,235411.0,401186.33897808794,348476.0,246784.0,247100.88538089368,245588.07334058912,260944.0
11645461,439335.0,401186.33897808794,348476.0,483328.0,482403.91207931057,481683.7816587165,516832.0
12577074,52344.0,401186.33897808794,348476.0,369664.0,366287.49477262166,366803.835291334,367264.0
12740626,309552.0,401186.33897808794,348476.0,284672.0,281682.3626333627,283338.6531283384,305440.0
11106522,90906.0,401186.33897808794,348476.0,133120.0,137886.885754433,139235.42681038304,168112.0
11210840,159673.0,401186.33897808794,348476.0,202752.0,207814.25359872798,208876.15673171642,162816.0
11634495,386993.0,401186.33897808794,348476.0,362496.0,368106.88438618096,368980.2150887493,366912.0
14191815,585000.0,401186.33897808794,348476.0,295936.0,295545.00074517174,295698.53672026785,275136.0
12434891,63940.0,401186.33897808794,348476.0,315392.0,308203.1447659493,307308.96475697495,286544.0
12458414,306000.0,401186.33897808794,348476.0,204800.0,202147.17684788536,202619.94807280396,188424.0
11878328,110352.0,401186.33897808794,348476.0,318464.0,318161.1473532075,318962.0462537251,331496.0
12857441,210592.0,401186.33897808794,348476.0,542720.0,542246.3598044448,544842.9070228976,532928.0
13901244,216213.0,401186.33897808794,348476.0,251904.0,244699.73106846196,241934.10916628467,242184.0
14100507,397998.0,401186.33897808794,348476.0,345088.0,349739.9541118621,349668.1803085718,328096.0
12040184,342364.0,401186.33897808794,348476.0,396288.0,397220.5969733784,399922.65760390484,408704.0
12645402,298545.0,401186.33897808794,348476.0,329728.0,327599.0227759887,325581.3596864017,266520.0
10954163,138708.0,401186.33897808794,348476.0,454656.0,454194.2819138399,454825.86582645355,467456.0
17079260,387488.0,401186.33897808794,348476.0,329728.0,321944.77943267487,321139.9000585365,311128.0
14660284,424000.0,401186.33897808794,348476.0,349184.0,353731.0475050523,353382.36997830425,321632.0
12049620,838220.0,401186.33897808794,348476.0,458752.0,461891.7440084016,464797.9933858076,477952.0
14059675,160316.0,401186.33897808794,348476.0,445440.0,447302.90493314737,447183.2198880755,447200.0
17269122,512588.0,401186.33897808794,348476.0,471040.0,469537.09434589493,469168.36562955496,433024.0
17289385,443000.0,401186.33897808794,348476.0,364544.0,360643.8457640364,360528.72511347267,349600.0
12625330,351276.0,401186.33897808794,348476.0,577536.0,573734.8078305895,572664.7532642654,629824.0
12231113,238274.0,401186.33897808794,348476.0,233472.0,234185.15210127475,230536.52888380887,275656.0
11048525,170252.0,401186.33897808794,348476.0,259072.0,261541.53023658018,262375.53285729303,301504.0
11553311,91701.0,401186.33897808794,348476.0,289792.0,284667.3704577548,283317.9099545797,295000.0
13902185,291265.0,401186.33897808794,348476.0,307200.0,303582.5711135812,303726.29478750314,275648.0
14644712,62953.0,401186.33897808794,348476.0,355328.0,356632.9882791611,356959.235023768,296080.0
12059322,269837.0,401186.33897808794,348476.0,322560.0,328010.53864840255,328499.0294330818,342176.0
14595852,403858.0,401186.33897808794,348476.0,449536.0,446404.78868463263,446590.02911999886,453216.0
12641760,123338.0,401186.33897808794,348476.0,507904.0,508266.9229582293,508310.3306906092,522688.0
14664286,258235.0,401186.33897808794,348476.0,385024.0,391465.736787664,391969.85126620915,378400.0
17176575,310781.0,401186.33897808794,348476.0,458752.0,460718.9359684287,459810.63743311894,403520.0
10964586,475549.0,401186.33897808794,348476.0,414720.0,414635.7416633233,415741.2590254477,474696.0
12734778,364474.0,401186.33897808794,348476.0,316416.0,313510.3246468797,314028.5066601001,310336.0
14338783,852991.0,401186.33897808794,348476.0,666624.0,671619.8189248233,672287.2829121752,713472.0
14173915,82006.0,401186.33897808794,348476.0,510976.0,506215.7340505257,507082.75076053134,478624.0
12138584,110618.0,401186.33897808794,348476.0,355328.0,362579.4810555122,363243.4108858381,352384.0
11753904,636635.0,401186.33897808794,348476.0,493568.0,496700.6121673404,497653.4469944838,545288.0
14614309,328713.0,401186.33897808794,348476.0,512000.0,511073.8650993251,510508.1041988926,548512.0
12552313,126791.0,401186.33897808794,348476.0,289792.0,295905.19674479985,295983.76989061804,294848.0
13097744,348097.0,401186.33897808794,348476.0,248832.0,244049.80469475753,243966.51909611956,268992.0
10736074,315836.0,401186.33897808794,348476.0,299008.0,300970.6623374079,301169.58663117094,280976.0
17206610,295901.0,401186.33897808794,348476.0,335872.0,336925.45934606856,336509.8772237237,318240.0
14609554,375898.0,401186.33897808794,348476.0,389120.0,390385.0252155233,390593.71876472014,356640.0
14252050,38240.0,401186.33897808794,348476.0,320512.0,317124.8166491239,317667.1720052297,247568.0
10847904,145398.0,401186.33897808794,348476.0,278528.0,280336.2437062081,281294.06869268895,297088.0
17053811,1192918.0,401186.33897808794,348476.0,558080.0,558575.2090068646,557372.1242514803,489472.0
14498204,757832.0,401186.33897808794,348476.0,538624.0,542335.9548320144,543569.2655104735,553152.0
13928711,80911.0,401186.33897808794,348476.0,365568.0,360972.2960645748,361354.23475236935,353280.0
14295026,801085.0,401186.33897808794,348476.0,567296.0,564519.9824627081,565038.5317390993,525344.0
12394837,273283.0,401186.33897808794,348476.0,240640.0,241489.0443127058,239510.97322369588,256024.0
11736686,57019.0,401186.33897808794,348476.0,367616.0,363081.68982065143,363967.0026092367,416936.0
12575683,519837.0,401186.33897808794,348476.0,438272.0,441348.8288237931,442946.9692919325,437568.0
14657437,226247.0,401186.33897808794,348476.0,408576.0,406133.4966397218,406425.40913185,331520.0
17175703,373231.0,401186.33897808794,348476.0,391168.0,395968.29655613605,395593.1003799386,285312.0
11711383,120016.0,401186.33897808794,348476.0,317440.0,313148.87994183786,314361.2964093101,324368.0
12122346,180238.0,401186.33897808794,348476.0,268288.0,265597.79159091896,266476.65703214594,315064.0
14280843,94107.0,401186.33897808794,348476.0,594944.0,596870.7675379426,595762.5300932984,526272.0
10964972,116456.0,401186.33897808794,348476.0,307200.0,305916.26059040835,306041.45082086255,302976.0
11084732,393630.0,401186.33897808794,348476.0,305152.0,301609.6844472591,301747.1074274078,322736.0
12498370,247480.0,401186.33897808794,348476.0,488448.0,482706.3191006001,483455.83900031017,444208.0
13038910,118128.0,401186.33897808794,348476.0,365568.0,360993.7892825381,363749.5163392477,346368.0
11060790,424245.0,401186.33897808794,348476.0,391168.0,387656.69859386527,388369.558161938,410816.0
12553201,415000.0,401186.33897808794,348476.0,423936.0,418320.93714005395,422323.9803069381,420128.0
14424870,911481.0,401186.33897808794,348476.0,950272.0,946690.7071259302,942225.2480160869,1018688.0
13073306,321014.0,401186.33897808794,348476.0,240640.0,237517.85719239776,238359.22669923957,229792.0
12028597,1255500.0,401186.33897808794,348476.0,454656.0,451703.4609284953,451870.4279170819,495440.0
14731566,431000.0,401186.33897808794,348476.0,436224.0,432094.7741196533,432247.9781162681,445568.0
14336867,905415.0,401186.33897808794,348476.0,533504.0,537322.763187788,538722.5131686106,512768.0
11216783,221223.0,401186.33897808794,348476.0,303104.0,308460.88106771134,309447.10654516605,257152.0
10718257,433368.0,401186.33897808794,348476.0,490496.0,492345.8330758307,492677.6625088707,500992.0
11094702,186554.0,401186.33897808794,348476.0,366592.0,368530.0906658787,368633.80774381605,381728.0
17234108,264841.0,401186.33897808794,348476.0,337920.0,338816.89052019804,338833.07856308727,337760.0
17242218,322506.0,401186.33897808794,348476.0,288768.0,291598.93340800126,291062.336596862,282912.0
12697043,305128.0,401186.33897808794,348476.0,418816.0,417308.24770789925,417381.9931993742,368608.0
12278625,54202.0,401186.33897808794,348476.0,405504.0,398423.6593056599,400083.75738208165,386416.0
12385242,506609.0,401186.33897808794,348476.0,301056.0,296990.1370286604,297577.2589647922,311664.0
10787814,354398.0,401186.33897808794,348476.0,307200.0,302557.4088477318,302606.47017399524,326496.0
10996029,299858.0,401186.33897808794,348476.0,200704.0,197273.76448146265,196598.5638288993,249424.0
14122977,303049.0,401186.33897808794,348476.0,311296.0,304130.86439254927,303427.3025923036,286944.0
11278105,60711.0,401186.33897808794,348476.0,68608.0,74725.32390424109,75273.51179498254,135680.0
12313340,312261.0,401186.33897808794,348476.0,249856.0,250168.44713818905,248905.69057259843,256696.0
13879501,71069.0,401186.33897808794,348476.0,254976.0,255535.34586181678,253504.73570143577,237968.0
12853087,1015250.0,401186.33897808794,348476.0,522240.0,523065.73504605144,524103.8451510279,474080.0
14732625,493383.0,401186.33897808794,348476.0,537600.0,531826.6896405893,531558.1788255479,565632.0
12707947,453262.0,401186.33897808794,348476.0,419840.0,416940.3712319543,416708.2497834088,375728.0
11349988,416091.0,401186.33897808794,348476.0,517120.0,519694.8326539633,519903.1097152489,507840.0
14691148,660571.0,401186.33897808794,348476.0,628736.0,632777.2423407339,631149.8354302917,621152.0
13994054,209279.0,401186.33897808794,348476.0,375808.0,376541.7461700227,377132.6286360279,322088.0
14201151,711277.0,401186.33897808794,348476.0,489472.0,491262.17004813656,493594.49099692266,554624.0
13875722,530000.0,401186.33897808794,348476.0,355328.0,359278.0149430459,360348.03084561834,319520.0
12863965,595240.0,401186.33897808794,348476.0,440320.0,445889.9410374969,447245.4225406016,379264.0
17134631,355253.0,401186.33897808794,348476.0,522240.0,521270.25405506254,526289.581617574,470208.0
10991073,358000.0,401186.33897808794,348476.0,243712.0,248334.74820013452,248052.72936518473,273984.0
13950267,58589.0,401186.33897808794,348476.0,357376.0,353314.73247904924,353267.82631362375,306128.0
12456843,344169.0,401186.33897808794,348476.0,275456.0,274398.0449078981,273086.0311290348,253120.0
12383646,295437.0,401186.33897808794,348476.0,280576.0,275888.1548564378,275071.1912551034,262344.0
10919556,463000.0,401186.33897808794,348476.0,354304.0,357331.74055219744,357500.34821947623,359840.0
12423455,64478.0,401186.33897808794,348476.0,309248.0,311534.85315833497,310891.19730959006,305440.0
14318131,1430489.0,401186.33897808794,348476.0,607232.0,606206.8868315753,607035.3674523596,681280.0
10868480,1216033.0,401186.33897808794,348476.0,617472.0,613794.540392057,612766.7978281025,617920.0
12828125,284000.0,401186.33897808794,348476.0,264192.0,261072.3880817879,261825.8645562855,246944.0
12523966,1397971.0,401186.33897808794,348476.0,676864.0,683463.1946711699,681918.5641104972,639136.0
12865027,243322.0,401186.33897808794,348476.0,402432.0,399533.33110020333,402404.3256669791,355808.0
12000132,736019.0,401186.33897808794,348476.0,384000.0,383473.2874084575,383728.9468688647,393936.0
14225061,151888.0,401186.33897808794,348476.0,425984.0,428993.31510622543,429781.5941857794,378928.0
11225687,173968.0,401186.33897808794,348476.0,165888.0,169457.76445551182,170419.78167107224,118496.0
12042957,218621.0,401186.33897808794,348476.0,163840.0,164289.10573447903,165702.82260008407,192288.0
14502835,682000.0,401186.33897808794,348476.0,565248.0,566218.3288695363,566582.109903435,623552.0
10751547,359000.0,401186.33897808794,348476.0,329728.0,334187.4550459643,334339.54647809843,320400.0
11969460,320181.0,401186.33897808794,348476.0,390144.0,386883.6983261586,387577.31968426995,468368.0
14676031,279027.0,401186.33897808794,348476.0,389120.0,389194.2569097149,389532.82311501587,317120.0
11429500,319263.0,401186.33897808794,348476.0,349184.0,349302.23717086203,349126.3523256308,335504.0
14699192,125394.0,401186.33897808794,348476.0,227328.0,223685.02500286186,224993.7834984081,163240.0
13046852,219561.0,401186.33897808794,348476.0,401408.0,405139.17591725086,406354.12905044795,369152.0
17286215,173195.0,401186.33897808794,348476.0,385024.0,386746.7142708412,387244.0732621805,360544.0
11261805,109037.0,401186.33897808794,348476.0,71680.0,73550.28005187993,72007.89478754922,106784.0
13986293,65478.0,401186.33897808794,348476.0,347136.0,347663.4101940027,347899.88647229073,311744.0
17209733,434064.0,401186.33897808794,348476.0,549888.0,553888.9316347579,553171.1596127561,550336.0
14212713,817106.0,401186.33897808794,348476.0,595968.0,601643.482664684,603908.1276721462,630336.0
12541188,207000.0,401186.33897808794,348476.0,274432.0,278940.0629894041,279653.59185434435,287264.0
14695968,711750.0,401186.33897808794,348476.0,644096.0,647563.6132287744,647667.8622874793,657728.0
12614763,130161.0,401186.33897808794,348476.0,454656.0,452753.5529655967,452965.3608630442,427520.0
11993804,210438.0,401186.33897808794,348476.0,411648.0,415624.95288476377,416144.05863399967,435904.0
13073206,408347.0,401186.33897808794,348476.0,395264.0,399616.3701035281,399714.9489338604,394496.0
12100069,644325.0,401186.33897808794,348476.0,467968.0,475681.7797217214,474861.24515394686,470048.0
10919329,330300.0,401186.33897808794,348476.0,332800.0,332062.74895574886,333109.52698979445,339744.0
12566099,345184.0,401186.33897808794,348476.0,276480.0,273463.5596635071,270860.04421448143,268608.0
12864106,667000.0,401186.33897808794,348476.0,376832.0,379191.16634334554,382057.3171214943,339872.0
14413103,825836.0,401186.33897808794,348476.0,987136.0,994617.6973964382,989628.4086310545,1026688.0
12385451,81964.0,401186.33897808794,348476.0,330752.0,325169.03421484213,325478.97981523664,320592.0
17121160,43388.0,401186.33897808794,348476.0,297984.0,296308.0582365207,294342.2051863568,207392.0
11320485,324441.0,401186.33897808794,348476.0,569344.0,568174.7059535608,568226.5804965668,427584.0
11155476,248349.0,401186.33897808794,348476.0,253952.0,262017.23481063725,262392.6527124952,248480.0
14726470,308260.0,401186.33897808794,348476.0,271360.0,267425.98384111654,267904.81044259446,251488.0
13024924,383146.0,401186.33897808794,348476.0,197632.0,197197.8047643198,197173.56062847067,236832.0
14659285,488909.0,401186.33897808794,348476.0,450560.0,444459.2951416436,444731.2534124605,479616.0
11275855,275000.0,401186.33897808794,348476.0,411648.0,417544.00862184586,418495.37013519043,276032.0
14655378,234637.0,401186.33897808794,348476.0,373760.0,370467.99006931565,370695.802090703,319744.0
14301381,643835.0,401186.33897808794,348476.0,450560.0,451575.5098520471,453636.67633267527,417024.0
14623954,473306.0,401186.33897808794,348476.0,428032.0,424792.8410254491,424442.66146848863,458304.0
14495152,584000.0,401186.33897808794,348476.0,489472.0,486499.89642580674,486430.04472023505,510912.0
12968228,28323.0,401186.33897808794,348476.0,167936.0,165720.83002803696,163720.42489580257,179536.0
11317604,239315.0,401186.33897808794,348476.0,416768.0,421165.5793802878,423929.86108131526,339712.0
17233086,454000.0,401186.33897808794,348476.0,393216.0,395303.6249521699,395144.75170666503,439008.0
14694037,519909.0,401186.33897808794,348476.0,439296.0,442961.9493652088,443116.1380065284,416320.0
11004269,55453.0,401186.33897808794,348476.0,242688.0,241954.97433657802,243353.14908807812,355616.0
14636684,190091.0,401186.33897808794,348476.0,357376.0,360639.74106932426,360377.41887301806,314432.0
12088189,753000.0,401186.33897808794,348476.0,279552.0,280654.8354425673,281951.0424825835,291536.0
